4215000000,92,131,강원도,강릉시,
4215025000,91,134,강원도,강릉시,주문진읍
4215031000,92,131,강원도,강릉시,성산면
4215032000,92,130,강원도,강릉시,왕산면
4215033000,92,131,강원도,강릉시,구정면
4215034000,94,131,강원도,강릉시,강동면
4215035000,95,129,강원도,강릉시,옥계면
4215036000,92,133,강원도,강릉시,사천면
4215037000,92,134,강원도,강릉시,연곡면
4215051000,92,131,강원도,강릉시,홍제동
4215052000,93,132,강원도,강릉시,중앙동
4215054000,93,132,강원도,강릉시,옥천동
4215055000,92,132,강원도,강릉시,교1동
4215056000,93,132,강원도,강릉시,교2동
4215057100,93,132,강원도,강릉시,포남1동
4215057200,93,132,강원도,강릉시,포남2동
4215058000,93,132,강원도,강릉시,초당동
4215059000,93,132,강원도,강릉시,송정동
4215060000,92,131,강원도,강릉시,내곡동
4215061500,93,131,강원도,강릉시,강남동
4215064500,93,132,강원도,강릉시,성덕동
4215066500,92,132,강원도,강릉시,경포동
