4159000000,57,119,경기도,화성시,
4159025300,59,119,경기도,화성시,봉담읍
4159025600,57,116,경기도,화성시,우정읍
4159025900,59,117,경기도,화성시,향남읍
4159026200,57,119,경기도,화성시,남양읍
4159031000,59,120,경기도,화성시,매송면
4159032000,58,119,경기도,화성시,비봉면
4159033000,56,119,경기도,화성시,마도면
4159034000,56,119,경기도,화성시,송산면
4159035000,55,118,경기도,화성시,서신면
4159036000,59,118,경기도,화성시,팔탄면
4159037000,57,116,경기도,화성시,장안면
4159040000,59,116,경기도,화성시,양감면
4159041000,60,118,경기도,화성시,정남면
4159051500,57,121,경기도,화성시,새솔동
4159052000,61,119,경기도,화성시,진안동
4159053000,61,119,경기도,화성시,병점1동
4159054000,61,119,경기도,화성시,병점2동
4159055000,61,119,경기도,화성시,반월동
4159056000,60,119,경기도,화성시,기배동
4159057000,61,119,경기도,화성시,화산동
4159058500,62,119,경기도,화성시,동탄1동
4159058600,62,119,경기도,화성시,동탄2동
4159058700,61,119,경기도,화성시,동탄3동
4159058800,62,119,경기도,화성시,동탄4동
4159059000,62,119,경기도,화성시,동탄5동
4159060000,62,118,경기도,화성시,동탄6동
4159061000,62,118,경기도,화성시,동탄7동
4159062000,62,118,경기도,화성시,동탄8동
